"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.453837054E2,-3.177409649E0,-3.330431938E0,5.992794037E0
1.453887054E2,-3.593729019E0,-2.786757469E0,5.707317352E0
1.453937054E2,-3.838251114E0,-1.852451801E0,5.565241814E0
1.453987054E2,-3.792897940E0,-5.151872635E-1,6.111098766E0
1.454037054E2,-3.321283340E0,1.115265846E0,7.181826591E0
1.454087054E2,-3.054224730E0,2.969757080E0,7.486304760E0
1.454137054E2,-2.197285652E0,4.976373672E0,6.658989906E0
1.454187054E2,-1.149558544E0,7.144862175E0,4.704228878E0
1.454237054E2,1.207411289E-1,9.607743263E0,1.548542619E0
1.454287054E2,2.089032173E0,1.283542633E1,-2.610009193E0
1.454337054E2,3.668365240E0,1.765789795E1,-5.914834499E0
1.454387054E2,2.603111506E0,2.301175499E1,-6.075154305E0
1.454437054E2,1.282021165E0,2.629726219E1,-2.784973860E0
1.454487054E2,-6.267732382E-2,2.676624680E1,2.641711831E-1
1.454537054E2,-8.598490953E-1,2.526705551E1,-1.005845666E-1
1.454587054E2,-2.209607363E-1,2.215762138E1,-2.991024494E0
1.454637054E2,9.540336728E-1,1.862054443E1,-5.065278530E0
1.454687054E2,8.771541119E-1,1.579930878E1,-5.542625427E0
1.454737054E2,5.770840645E-1,1.345693493E1,-5.395648003E0
1.454787054E2,-2.787709236E-3,1.177948666E1,-5.307235241E0
1.454837054E2,-1.631159425E0,1.099834156E1,-5.279938698E0
1.454887054E2,-3.097898483E0,1.088700199E1,-5.301736832E0
1.454937054E2,-3.423769712E0,1.044913387E1,-6.080253124E0
1.454987054E2,-3.602363825E0,9.649445534E0,-6.811271191E0
1.455037054E2,-3.742982864E0,8.615327835E0,-6.950498581E0
1.455087054E2,-2.734717131E0,7.139113426E0,-4.218211651E0
1.455137054E2,-7.699443698E-1,4.558207512E0,-1.371374726E0
1.455187054E2,6.977523565E-1,1.687645912E0,5.719734430E-1
1.455237054E2,1.425890088E0,-8.129396439E-1,1.980993748E0
1.455287054E2,1.999913454E0,-3.116757870E0,2.380503416E0
1.455337054E2,2.064891577E0,-4.793822289E0,1.960685253E0
1.455387054E2,2.438420296E0,-5.525186062E0,1.023262024E0
1.455437054E2,2.881629229E0,-5.801127434E0,-4.790303707E-1
1.455487054E2,3.169014454E0,-5.664575100E0,-1.858942389E0
1.455537054E2,3.457981586E0,-5.365588188E0,-3.101676941E0
1.455587054E2,3.808073282E0,-5.034687042E0,-4.217576027E0
1.455637054E2,4.107869148E0,-4.660192013E0,-5.070690632E0
1.455687054E2,4.088008881E0,-4.341028690E0,-5.478192806E0
1.455737054E2,4.397410870E0,-4.257549286E0,-5.336338043E0
1.455787054E2,4.639521599E0,-4.456602097E0,-5.058227539E0
1.455837054E2,4.609042645E0,-4.931810856E0,-4.646332741E0
1.455887054E2,4.463228226E0,-5.773031712E0,-4.199287891E0
1.455937054E2,4.370489597E0,-6.997184277E0,-3.761601448E0
1.455987054E2,4.040606976E0,-8.282262802E0,-3.528113127E0
1.456037054E2,3.956027031E0,-9.412008286E0,-3.183133602E0
1.456087054E2,3.558555603E0,-1.031199455E1,-2.864686966E0
1.456137054E2,3.038063288E0,-1.116659164E1,-2.386981726E0
1.456187054E2,2.493075848E0,-1.188344765E1,-1.802299142E0
1.456237054E2,2.022277594E0,-1.245607471E1,-1.181075096E0
1.456287054E2,1.650740623E0,-1.287380219E1,-6.506967545E-1
1.456337054E2,1.357297897E0,-1.308687592E1,-2.887474298E-1
1.456387054E2,9.982432127E-1,-1.311185169E1,8.297169209E-2
1.456437054E2,6.923030019E-1,-1.296976089E1,3.732889891E-1
1.456487054E2,4.329332709E-1,-1.260215950E1,6.752923727E-1
1.456537054E2,1.943395138E-1,-1.209161568E1,1.014999509E0
1.456587054E2,-1.777923107E-2,-1.142783737E1,1.254766703E0
1.456637054E2,-1.724339128E-1,-1.071569252E1,1.254097104E0
1.456687054E2,-1.368346810E-1,-1.010122395E1,1.000491619E0
1.456737054E2,-5.701291561E-2,-9.573581696E0,8.245165348E-1
1.456787054E2,1.461696625E-1,-9.148318291E0,8.099484444E-1
1.456837054E2,3.301125765E-1,-8.835749626E0,8.750498295E-1
1.456887054E2,4.523971081E-1,-8.583374023E0,9.189158678E-1
1.456937054E2,6.055334806E-1,-8.347886086E0,8.119361401E-1
1.456987054E2,6.570366621E-1,-7.991677284E0,5.388427973E-1
1.457037054E2,5.642392635E-1,-7.684705257E0,2.568787336E-1
1.457087054E2,7.742936611E-1,-7.472942829E0,1.601909399E-1
1.457137054E2,1.055982828E0,-7.255839348E0,2.516553402E-1
1.457187054E2,1.076853275E0,-6.971104622E0,5.981775522E-1
1.457237054E2,9.009531736E-1,-6.502044678E0,1.435375929E0
1.457287054E2,6.572693586E-1,-5.798319817E0,2.783365726E0
1.457337054E2,3.636127710E-1,-4.644124031E0,4.697780609E0
1.457387054E2,4.545164108E-2,-3.118516922E0,6.698134899E0
1.457437054E2,1.187371016E-1,-1.627818584E0,7.922013760E0
1.457487054E2,6.509879827E-1,-2.086458206E-1,8.154217720E0
1.457537054E2,1.301569581E0,1.293656349E0,7.386622429E0
1.457587054E2,1.627634287E0,3.206241608E0,6.291312695E0
1.457637054E2,1.728700876E0,5.521793365E0,4.742692471E0
1.457687054E2,1.245131850E0,8.487297058E0,1.992085695E0
1.457737054E2,-9.415268898E-2,1.130494308E1,-1.769263983E0
1.457787054E2,-1.652466774E0,1.310777092E1,-4.202956200E0
1.457837054E2,-2.861472607E0,1.489541531E1,-5.716213703E0
1.457887054E2,-3.000832558E0,1.746168900E1,-6.793172836E0
1.457937054E2,-1.527349949E0,2.100136185E1,-8.632444382E0
1.457987054E2,3.720841408E-1,2.497933960E1,-7.500666142E0
1.458037054E2,3.257375956E0,2.737096596E1,-1.949260712E0
1.458087054E2,6.190358162E0,2.708518982E1,3.303170204E0
1.458137054E2,8.759116173E0,2.450558090E1,5.906512737E0
1.458187054E2,1.079945469E1,2.068293381E1,5.909526825E0
1.458237054E2,1.259195328E1,1.636222649E1,3.778008938E0
1.458287054E2,1.364649200E1,1.320772839E1,2.224646091E0
1.458337054E2,1.261812687E1,1.167288208E1,1.630076528E0
1.458387054E2,1.100125599E1,1.091838074E1,-1.262573004E-1
1.458437054E2,9.220744133E0,9.772957802E0,-3.184492826E0
1.458487054E2,7.673007965E0,9.133886337E0,-6.318583488E0
1.458537054E2,7.282228947E0,8.587862015E0,-7.507941723E0
1.458587054E2,7.958334446E0,7.525287628E0,-6.607528687E0
1.458637054E2,9.328618050E0,5.004023552E0,-4.740432739E0
1.458687054E2,9.179041862E0,2.842020035E0,-2.369432211E0
1.458737054E2,8.376772881E0,1.240575790E0,-8.801182508E-1
1.458787054E2,6.794503212E0,-2.448835373E-1,-1.058292747E0
1.458837054E2,4.170725822E0,-1.425446510E0,-1.601452589E0
1.458887054E2,1.152049899E0,-2.363578796E0,-1.438355803E0
1.458937054E2,-1.660948277E0,-3.235997200E0,-1.013229489E0
1.458987054E2,-4.058580875E0,-4.206799030E0,1.196367741E-1
1.459037054E2,-5.734687328E0,-5.214962959E0,7.951514721E-1
1.459087054E2,-6.676146507E0,-6.151412010E0,8.795287609E-1
1.459137054E2,-6.941744328E0,-6.799419403E0,6.647078991E-1
1.459187054E2,-6.899042606E0,-7.298494339E0,4.489874840E-1
1.459237054E2,-6.218289852E0,-7.601377487E0,-3.071551323E-1
1.459287054E2,-5.126784325E0,-7.507176399E0,-1.228720665E0
1.459337054E2,-4.208069324E0,-7.462704659E0,-1.812187314E0
1.459387054E2,-3.483939886E0,-7.624327660E0,-2.200866222E0
1.459437054E2,-3.042263269E0,-8.050607681E0,-2.481678963E0
1.459487054E2,-2.985807657E0,-8.632317543E0,-2.583201885E0
1.459537054E2,-3.334419727E0,-9.130705833E0,-2.351974010E0
1.459587054E2,-3.790389776E0,-9.565440178E0,-2.009842873E0
1.459637054E2,-4.273034573E0,-1.000013351E1,-1.642657161E0
1.459687054E2,-4.785599232E0,-1.045262527E1,-1.207445264E0
1.459737054E2,-5.326713085E0,-1.090455914E1,-8.539736271E-1
1.459787054E2,-5.941465855E0,-1.134021950E1,-4.757211208E-1
1.459837054E2,-6.397018433E0,-1.171679878E1,-2.409374714E-1
1.459887054E2,-6.412492275E0,-1.200370979E1,-8.793759346E-2
1.459937054E2,-6.542835712E0,-1.206304646E1,2.766079903E-1
1.459987054E2,-6.883323669E0,-1.168670559E1,1.104784966E0
1.460037054E2,-7.251781940E0,-1.098992252E1,1.944464684E0
1.460087054E2,-7.238610744E0,-1.015033627E1,2.135118246E0
1.460137054E2,-6.650902271E0,-9.369564056E0,1.892476320E0
1.460187054E2,-5.632467270E0,-8.670106888E0,1.666217327E0
1.460237054E2,-4.808655262E0,-8.006570816E0,1.859792471E0
1.460287054E2,-4.298541546E0,-7.396267891E0,2.176505089E0
1.460337054E2,-3.902316093E0,-6.869835854E0,2.393140316E0
1.460387054E2,-3.629223347E0,-6.454096794E0,2.392776489E0
1.460437054E2,-3.102823496E0,-6.194372654E0,2.291569948E0
1.460487054E2,-2.600097656E0,-5.945771217E0,2.042500973E0
1.460537054E2,-2.253301144E0,-5.761769295E0,1.628545761E0
1.460587054E2,-1.785654426E0,-5.608266354E0,1.610013247E0
1.460637054E2,-1.327963352E0,-5.454201698E0,2.214185715E0
1.460687054E2,-1.705867887E0,-5.014479160E0,3.182425261E0
1.460737054E2,-2.692637205E0,-4.360619068E0,4.499449730E0
1.460787054E2,-3.556525230E0,-3.643175125E0,5.786708832E0
1.460837054E2,-3.944871426E0,-2.832406998E0,5.911310196E0
1.460887054E2,-3.725750923E0,-1.919492245E0,5.138745308E0
1.460937054E2,-3.218180180E0,-6.386966705E-1,4.603207588E0
1.460987054E2,-2.706191063E0,1.135425568E0,5.059139729E0
1.461037054E2,-2.034711123E0,2.993785858E0,5.550871372E0
1.461087054E2,-1.401970983E0,4.748136520E0,5.196731567E0
1.461137054E2,-6.840275526E-1,6.335570335E0,3.439156055E0
1.461187054E2,1.064374566E0,8.059632301E0,6.491744518E-2
1.461237054E2,3.317877293E0,1.084480190E1,-2.903981686E0
1.461287054E2,4.994649410E0,1.517961502E1,-3.823133945E0
1.461337054E2,4.647819042E0,2.034373856E1,-2.057357550E0
1.461387054E2,1.941063166E0,2.418212128E1,8.246234655E-1
1.461437054E2,-1.370153785E0,2.579083633E1,1.457425356E0
1.461487054E2,-3.768079996E0,2.496726227E1,-4.296228290E-1
1.461537054E2,-4.597855568E0,2.217985535E1,-1.823535919E0
1.461587054E2,-4.226281166E0,1.840797424E1,-2.636168003E0
1.461637054E2,-3.590968132E0,1.535880280E1,-3.389667749E0
1.461687054E2,-3.169417858E0,1.300398827E1,-4.327206612E0
1.461737054E2,-3.045458078E0,1.145523357E1,-5.170341492E0
1.461787054E2,-2.973047972E0,1.063876724E1,-5.086237907E0
1.461837054E2,-2.891113281E0,1.024261856E1,-4.824981689E0
1.461887054E2,-3.038900375E0,1.034884739E1,-4.473318100E0
1.461937054E2,-2.386494875E0,9.878254890E0,-5.928853512E0
1.461987054E2,-5.342338681E-1,8.451242447E0,-5.587755203E0
1.462037054E2,1.043875575E0,6.546095848E0,-2.704858541E0
1.462087054E2,9.053617716E-1,4.044545174E0,8.801233768E-1
1.462137054E2,1.474713087E-1,1.639252663E0,2.941902637E0
1.462187054E2,5.817543268E-1,-5.875825882E-1,3.049461842E0
1.462237054E2,1.544000149E0,-2.099887371E0,2.233467817E0
1.462287054E2,2.937086344E0,-2.988511562E0,7.920435667E-1
1.462337054E2,3.953043461E0,-3.327441692E0,-7.725284100E-1
1.462387054E2,4.792313099E0,-3.528503895E0,-2.393113136E0
1.462437054E2,5.426498413E0,-3.624745369E0,-3.647844076E0
1.462487054E2,5.985386372E0,-3.724081516E0,-4.193687439E0
1.462537054E2,6.302458763E0,-3.934907436E0,-4.028084755E0
1.462587054E2,6.059249878E0,-4.248705864E0,-3.703031063E0
1.462637054E2,5.508164406E0,-4.596511841E0,-3.454761267E0
1.462687054E2,5.039580822E0,-5.096339226E0,-3.475332975E0
1.462737054E2,4.660434723E0,-5.840849876E0,-3.377442360E0
1.462787054E2,4.391990185E0,-6.830434799E0,-3.025977135E0
1.462837054E2,4.667720318E0,-7.973585129E0,-2.785169125E0
1.462887054E2,4.334382534E0,-9.037008286E0,-2.788769960E0
1.462937054E2,3.519634485E0,-1.015459061E1,-2.686848402E0
1.462987054E2,2.736440182E0,-1.111310577E1,-2.345935106E0
1.463037054E2,2.212930679E0,-1.201573467E1,-1.862111568E0
1.463087054E2,1.863587260E0,-1.283306885E1,-1.598117828E0
1.463137054E2,1.725697994E0,-1.351605606E1,-1.452496767E0
1.463187054E2,1.589796305E0,-1.399407387E1,-1.459376812E0
1.463237054E2,1.321382046E0,-1.428154278E1,-1.482722521E0
1.463287054E2,1.284019947E0,-1.429100227E1,-1.380028367E0
1.463337054E2,1.601321697E0,-1.411273575E1,-1.038860440E0
1.463387054E2,2.002866030E0,-1.370225525E1,-4.759862423E-1
1.463437054E2,2.399464369E0,-1.308034992E1,-3.846228123E-2
1.463487054E2,2.602468252E0,-1.223376942E1,2.663201094E-1
1.463537054E2,2.738404274E0,-1.138640594E1,4.757419825E-1
1.463587054E2,2.889790535E0,-1.067928505E1,6.517112255E-1
1.463637054E2,3.071286440E0,-1.014618874E1,7.651615143E-1
1.463687054E2,3.260644436E0,-9.791082382E0,9.449709654E-1
1.463737054E2,3.305199146E0,-9.479861259E0,1.117602110E0
1.463787054E2,3.247131348E0,-9.096210480E0,1.295699954E0
1.463837054E2,3.160393715E0,-8.637318611E0,1.579679847E0
1.463887054E2,2.993080854E0,-8.051618576E0,1.872582078E0
1.463937054E2,2.832536697E0,-7.419576645E0,1.935163260E0
1.463987054E2,2.678890228E0,-6.817734718E0,1.654848576E0
1.464037054E2,2.664321661E0,-6.331001759E0,1.396516085E0
1.464087054E2,2.686578751E0,-5.902847290E0,1.411789536E0
1.464137054E2,2.599172831E0,-5.317170143E0,1.955519199E0
1.464187054E2,2.264693260E0,-4.358589172E0,3.443355083E0
1.464237054E2,2.209650517E0,-3.070300102E0,5.556488514E0
1.464287054E2,2.306640148E0,-1.268114090E0,7.859091282E0
1.464337054E2,2.508185863E0,7.292165756E-1,9.257918358E0
1.464387054E2,3.026157856E0,2.566865921E0,9.042422295E0
1.464437054E2,3.631453753E0,4.281625748E0,6.945831776E0
1.464487054E2,3.613669395E0,6.264844894E0,4.027015686E0
1.464537054E2,3.140113115E0,8.427292824E0,8.026518226E-1
1.464587054E2,1.619593382E0,1.109620094E1,-2.231916904E0
1.464637054E2,-7.577884197E-1,1.363797951E1,-4.478449345E0
1.464687054E2,-2.580145836E0,1.595317459E1,-6.871820450E0
1.464737054E2,-4.018361568E0,1.888936615E1,-7.994125843E0
1.464787054E2,-5.259026527E0,2.219450188E1,-5.956477165E0
1.464837054E2,-4.553301811E0,2.416777229E1,-1.714430571E0
1.464887054E2,-1.668260336E0,2.485603142E1,3.504807949E0
1.464937054E2,1.492902756E0,2.392414665E1,7.965105057E0
1.464987054E2,4.442997932E0,2.114371872E1,8.846997261E0
1.465037054E2,6.124628067E0,1.742606735E1,6.830237865E0
1.465087054E2,7.085673332E0,1.383930969E1,4.123458385E0
1.465137054E2,7.791016579E0,1.080966854E1,2.272139311E0
1.465187054E2,8.545111656E0,8.545474052E0,1.588766217E0
1.465237054E2,9.173363686E0,7.153047562E0,1.317921281E0
1.465287054E2,9.447292328E0,6.093683243E0,9.320347309E-1
1.465337054E2,1.007745361E1,5.175891876E0,-1.074751616E-1
1.465387054E2,9.133050919E0,5.025045395E0,-1.382906199E0
1.465437054E2,6.452269554E0,5.558219910E0,-2.680634499E0
1.465487054E2,4.509246826E0,5.485383034E0,-3.081457615E0
1.465537054E2,4.030399799E0,5.108964920E0,-2.885477543E0
1.465587054E2,4.083065033E0,4.130525589E0,-2.247279644E0
1.465637054E2,4.376314163E0,2.696607590E0,-1.507458329E0
1.465687054E2,4.774970531E0,1.229826927E0,-1.265326500E0
1.465737054E2,4.488801003E0,-7.787799835E-2,-1.784807920E0
1.465787054E2,3.382075787E0,-1.241567612E0,-2.117945671E0
1.465837054E2,2.025855303E0,-2.240148544E0,-1.836269379E0
1.465887054E2,6.454367638E-1,-3.104645252E0,-1.653359890E0
1.465937054E2,-3.136065304E-1,-3.765773296E0,-1.622085571E0
1.465987054E2,-1.184433222E0,-4.005571365E0,-1.811087489E0
1.466037054E2,-2.205225945E0,-3.870318413E0,-2.046713352E0
1.466087054E2,-3.078889370E0,-3.841535568E0,-2.195024252E0
1.466137054E2,-3.439730167E0,-4.015297413E0,-2.209600210E0
1.466187054E2,-3.600676537E0,-4.314479828E0,-2.219052076E0
1.466237054E2,-3.526400328E0,-4.714783192E0,-2.328024387E0
1.466287054E2,-3.263852596E0,-5.096642494E0,-2.137829065E0
1.466337054E2,-3.076400518E0,-5.598145008E0,-1.846570134E0
1.466387054E2,-3.031174183E0,-6.398028851E0,-1.620735288E0
1.466437054E2,-3.186810732E0,-7.232307434E0,-1.366528988E0
1.466487054E2,-3.417588472E0,-8.013347626E0,-1.010546207E0
1.466537054E2,-3.638036251E0,-8.706787109E0,-7.186126709E-1
1.466587054E2,-3.970077515E0,-9.358549118E0,-4.214954376E-1
1.466637054E2,-4.500948906E0,-9.953799248E0,-4.022383690E-2
1.466687054E2,-5.113985538E0,-1.051295376E1,2.086515427E-1
1.466737054E2,-5.608054161E0,-1.103124332E1,2.511160374E-1
1.466787054E2,-6.334354877E0,-1.135471249E1,8.037219048E-1
1.466837054E2,-7.403847694E0,-1.177377892E1,1.651422501E0
1.466887054E2,-8.053045273E0,-1.207983589E1,1.909641266E0
1.466937054E2,-8.122608185E0,-1.214281464E1,1.653310537E0
1.466987054E2,-8.006536484E0,-1.184902763E1,1.543724775E0
1.467037054E2,-7.771927834E0,-1.114501953E1,1.478884459E0
1.467087054E2,-7.401080608E0,-1.028079414E1,1.288346767E0
1.467137054E2,-7.202378273E0,-9.422060966E0,1.008677006E0
1.467187054E2,-6.601316452E0,-8.730526924E0,5.995805264E-1
1.467237054E2,-5.841450691E0,-8.197670937E0,3.756918907E-1
1.467287054E2,-5.136908054E0,-7.694890022E0,2.761604786E-1
1.467337054E2,-4.784389019E0,-7.238092422E0,2.707538605E-1
1.467387054E2,-4.466520786E0,-6.901542187E0,3.474137783E-1
1.467437054E2,-3.907664537E0,-6.614190102E0,5.230700970E-1
1.467487054E2,-3.625518799E0,-6.295211792E0,9.941508770E-1
1.467537054E2,-3.598800659E0,-5.924816132E0,1.841632605E0
1.467587054E2,-3.768900871E0,-5.448822021E0,3.005188704E0
1.467637054E2,-4.219374180E0,-4.694149017E0,4.353013992E0
1.467687054E2,-4.726577282E0,-3.804487705E0,5.738261223E0
1.467737054E2,-4.889883518E0,-3.000325203E0,6.226775169E0
1.467787054E2,-4.834524632E0,-1.945038795E0,6.321505070E0
1.467837054E2,-4.537013531E0,-4.996690750E-1,6.548110962E0
1.467887054E2,-3.923855782E0,1.267650604E0,6.701832771E0
1.467937054E2,-2.843358517E0,3.356629372E0,6.583849907E0
1.467987054E2,-1.754502296E0,5.540305138E0,5.590196609E0
1.468037054E2,2.979244590E-1,8.073737144E0,2.214087248E0
1.468087054E2,1.566413283E0,1.130073357E1,-2.420120716E0
1.468137054E2,1.786496282E0,1.501321983E1,-7.911650658E0
1.468187054E2,9.846813679E-1,1.904805374E1,-1.311609364E1
1.468237054E2,-4.864560664E-1,2.318805504E1,-1.148377895E1
1.468287054E2,-2.222662926E0,2.610574722E1,-4.649788857E0
1.468337054E2,-3.323280811E0,2.714066696E1,6.820285320E-2
1.468387054E2,-3.061345577E0,2.586676407E1,9.525930882E-1
1.468437054E2,-1.491270423E0,2.250994492E1,-2.547059059E-1
1.468487054E2,-3.002148271E-1,1.825984192E1,-1.607740879E0
1.468537054E2,-5.346639156E-1,1.461473083E1,-2.720662594E0
1.468587054E2,-1.123042941E0,1.166458702E1,-2.987023115E0
1.468637054E2,-1.595450401E0,9.981494904E0,-2.491612434E0
1.468687054E2,-1.712114334E0,9.274884224E0,-1.719627976E0
1.468737054E2,-9.639960527E-1,8.742615700E0,-2.907903433E0
1.468787054E2,-1.535286784E0,7.965126038E0,-5.117566109E0
1.468837054E2,-6.695927382E-1,6.656111717E0,-5.723808289E0
1.468887054E2,1.154971600E0,4.845247269E0,-4.201532364E0
1.468937054E2,1.889642000E0,2.288474083E0,-1.422385931E0
1.468987054E2,1.567502022E0,-4.036998749E-1,2.078215599E0
1.469037054E2,1.746030569E0,-2.762980938E0,4.207432747E0
1.469087054E2,1.706607461E0,-4.320749283E0,3.566904068E0
1.469137054E2,1.790491223E0,-5.413794518E0,1.547307491E0
1.469187054E2,2.318563461E0,-5.892577171E0,-3.389245272E-1
1.469237054E2,3.047029018E0,-5.800482273E0,-1.664230227E0
1.469287054E2,3.581201792E0,-5.279486656E0,-3.071544170E0
1.469337054E2,4.060966015E0,-4.796442986E0,-4.016729832E0
1.469387054E2,4.402716637E0,-4.278648376E0,-4.650196075E0
1.469437054E2,4.590922832E0,-3.891931057E0,-5.072855473E0
1.469487054E2,4.815110683E0,-3.807289124E0,-5.158906937E0
1.469537054E2,4.917857647E0,-3.992604733E0,-5.070018768E0
1.469587054E2,4.413101673E0,-4.435747147E0,-5.049291611E0
1.469637054E2,3.820170403E0,-5.184902191E0,-4.988821983E0
1.469687054E2,3.463019609E0,-6.134399891E0,-4.703895569E0
1.469737054E2,3.309820890E0,-7.175196648E0,-4.351996899E0
1.469787054E2,3.126628399E0,-8.231116295E0,-3.988915443E0
1.469837054E2,2.710203886E0,-9.240229607E0,-3.475396156E0
1.469887054E2,2.188334465E0,-1.016072083E1,-2.864344120E0
1.469937054E2,1.676284075E0,-1.099795818E1,-2.382335186E0
1.469987054E2,1.294825077E0,-1.164462471E1,-2.102086544E0
1.470037054E2,1.282423973E0,-1.208273029E1,-1.760210037E0
1.470087054E2,1.637209415E0,-1.234913540E1,-1.328472376E0
1.470137054E2,2.205238819E0,-1.249708462E1,-9.374777079E-1
1.470187054E2,2.576441288E0,-1.254882717E1,-6.152397394E-1
1.470237054E2,2.757833004E0,-1.244365978E1,-2.630420923E-1
1.470287054E2,2.599571943E0,-1.196206093E1,2.040507793E-1
1.470337054E2,2.306514978E0,-1.123592567E1,8.247406483E-1
1.470387054E2,2.173718929E0,-1.051806355E1,1.175711870E0
1.470437054E2,2.109975100E0,-9.869340897E0,1.211315870E0
1.470487054E2,2.171693087E0,-9.323699951E0,1.037391663E0
1.470537054E2,2.294314861E0,-8.883193970E0,9.293951988E-1
1.470587054E2,2.283046007E0,-8.433369637E0,9.574277401E-1
1.470637054E2,2.351643562E0,-7.965167046E0,9.357259274E-1
1.470687054E2,2.498114109E0,-7.538845539E0,1.115295887E0
1.470737054E2,2.452373505E0,-7.100054741E0,1.151137352E0
1.470787054E2,2.477692127E0,-6.716023445E0,1.063722610E0
1.470837054E2,2.538530350E0,-6.328301430E0,1.010339499E0
1.470887054E2,2.726151466E0,-5.918909073E0,1.296839237E0
1.470937054E2,2.956729412E0,-5.283178329E0,2.021528721E0
1.470987054E2,2.700937271E0,-4.452105522E0,3.486228943E0
1.471037054E2,2.186427832E0,-3.329845905E0,5.473337650E0
1.471087054E2,1.743475795E0,-1.989848137E0,7.384287357E0
1.471137054E2,1.615732312E0,-6.345043182E-1,8.317822456E0
1.471187054E2,1.560496449E0,5.934638977E-1,7.693741798E0
1.471237054E2,1.454968929E0,1.834535599E0,6.476534367E0
1.471287054E2,1.265107870E0,3.366332054E0,4.941872597E0
1.471337054E2,8.589905500E-1,5.350625992E0,3.279009819E0
1.471387054E2,3.473246098E-2,7.608884811E0,1.518477917E0
1.471437054E2,-8.591154218E-1,9.727083206E0,-1.131637335E0
1.471487054E2,-2.166390419E0,1.176752853E1,-4.202925682E0
1.471537054E2,-3.741335392E0,1.378226662E1,-6.827376366E0
1.471587054E2,-4.653642654E0,1.539764690E1,-8.660880089E0
1.471637054E2,-4.286143780E0,1.814953804E1,-8.325343132E0
1.471687054E2,-2.875697136E0,2.144735336E1,-4.385396957E0
1.471737054E2,-2.719385624E-1,2.415583420E1,5.261069536E-1
1.471787054E2,3.609367371E0,2.489482498E1,4.905622959E0
1.471837054E2,8.022221565E0,2.310620499E1,7.601761818E0
1.471887054E2,1.164966488E1,1.976103592E1,7.311285496E0
1.471937054E2,1.343578243E1,1.602576065E1,4.800786495E0
1.471987054E2,1.302727795E1,1.281343365E1,2.227581263E0
1.472037054E2,1.155760288E1,1.044813442E1,9.275488853E-1
1.472087054E2,1.051245785E1,8.979726791E0,1.146214962E0
1.472137054E2,9.335146904E0,8.149489403E0,7.454319000E-1
